DAN	12	7	1	H376	man
DAN	12	7	2	H3847	clothed
DAN	12	7	3	H906	linen
DAN	12	7	4	H4605	upon
DAN	12	7	5	H4325	waters
DAN	12	7	6	H2975	river
DAN	12	7	7	H7311	up
DAN	12	7	8	H3225	hand
DAN	12	7	9	H8040	hand
DAN	12	7	10	H8064	heaven
DAN	12	7	11	H7650	sware
DAN	12	7	12	H2416	liveth
DAN	12	7	13	H5769	ever
DAN	12	7	14	H4150	time times
DAN	12	7	15	H2677	half
DAN	12	7	16	H3615	accomplished
DAN	12	7	17	H5310	scatter
DAN	12	7	18	H3027	power
DAN	12	7	19	H6944	holy
DAN	12	7	20	H5971	people
DAN	12	7	21	H3615	finished
DAN	12	8	0	H8085	heard
DAN	12	8	1	H995	understood
DAN	12	8	2	H559	said
DAN	12	8	3	H113	Lord
DAN	12	8	4	H319	end
DAN	12	9	0	H559	said
DAN	12	9	1	H3212	way
DAN	12	9	2	H1840	Daniel
DAN	12	9	3	H1697	words
DAN	12	9	4	H5640	up
DAN	12	9	5	H2856	sealed
DAN	12	9	6	H6256	time
DAN	12	9	7	H7093	end
DAN	12	10	0	H7227	Many
DAN	12	10	1	H1305	purified
DAN	12	10	2	H3835	white
DAN	12	10	3	H6884	tried
DAN	12	10	4	H7563	wicked
DAN	12	10	5	H7561	wickedly
DAN	12	10	6	H7563	wicked
DAN	12	10	7	H995	understand
DAN	12	10	8	H7919	wise
DAN	12	10	9	H995	understand
DAN	12	11	0	H6256	time
DAN	12	11	1	H8548	daily
DAN	12	11	2	H5493	away
DAN	12	11	3	H8251	abomination
DAN	12	11	4	H8074	desolate
DAN	12	11	5	H5414	up
DAN	12	11	6	H505	thousand
DAN	12	11	7	H3967	hundred
DAN	12	11	8	H8673	ninety
DAN	12	11	9	H3117	days
DAN	12	12	0	H835	Blessed
DAN	12	12	1	H2442	waiteth
DAN	12	12	2	H5060	cometh
DAN	12	12	3	H505	thousand
DAN	12	12	4	H7969	three
DAN	12	12	5	H3967	hundred
DAN	12	12	6	H2568	five
DAN	12	12	7	H7970	thirty
DAN	12	12	8	H3117	days
DAN	12	13	0	H3212	way
DAN	12	13	1	H7093	end
DAN	12	13	2	H5117	rest
DAN	12	13	3	H5975	stand
DAN	12	13	4	H1486	lot
DAN	12	13	5	H7093	end
DAN	12	13	6	H3117	days
HOS	1	1	0	H1697	word
HOS	1	1	1	H1954	Hosea
HOS	1	1	2	H1121	son
HOS	1	1	3	H882	Beeri
HOS	1	1	4	H3117	days
HOS	1	1	5	H5818	Uzziah
HOS	1	1	6	H3147	Jotham
HOS	1	1	7	H271	Ahaz
HOS	1	1	8	H3169	Hezekiah
HOS	1	1	9	H4428	kings
HOS	1	1	10	H3063	Judah
HOS	1	1	11	H3117	days
HOS	1	1	12	H3379	Jeroboam
HOS	1	1	13	H1121	son
HOS	1	1	14	H3101	Joash
HOS	1	1	15	H4428	king
HOS	1	1	16	H3478	Israel
HOS	1	2	0	H8462	beginning
HOS	1	2	1	H1696	word
HOS	1	2	2	H1954	Hosea
HOS	1	2	3	H559	said
HOS	1	2	4	H1954	Hosea
HOS	1	2	5	H3212	Go
HOS	1	2	6	H3947	take
HOS	1	2	7	H802	wife
HOS	1	2	8	H2183	whoredoms
HOS	1	2	9	H3206	children
HOS	1	2	10	H2183	whoredoms
HOS	1	2	11	H776	land
HOS	1	2	12	H2181	great whoredom
HOS	1	2	13	H310	from
HOS	1	3	0	H3212	went
HOS	1	3	1	H3947	took
HOS	1	3	2	H1586	Gomer
HOS	1	3	3	H1323	daughter
HOS	1	3	4	H1691	Diblaim
HOS	1	3	5	H2029	conceived
HOS	1	3	6	H3205	bare
HOS	1	3	7	H1121	son
HOS	1	4	0	H559	said
HOS	1	4	1	H7121	Call
HOS	1	4	2	H8034	name
HOS	1	4	3	H3157	Jezreel
HOS	1	4	4	H4592	little
HOS	1	4	5	H6485	avenge
HOS	1	4	6	H1818	blood
HOS	1	4	7	H3157	Jezreel
HOS	1	4	8	H1004	house
HOS	1	4	9	H3058	Jehu
HOS	1	4	10	H7673	cease
HOS	1	4	11	H4468	kingdom
HOS	1	4	12	H1004	house
HOS	1	4	13	H3478	Israel
HOS	1	5	0	H3117	day
HOS	1	5	1	H7665	break
HOS	1	5	2	H7198	bow
HOS	1	5	3	H3478	Israel
HOS	1	5	4	H6010	valley
HOS	1	5	5	H3157	Jezreel
HOS	1	6	0	H2029	again
HOS	1	6	1	H3205	bare
HOS	1	6	2	H1323	daughter
HOS	1	6	3	H559	said
HOS	1	6	4	H7121	Call
HOS	1	6	5	H8034	name
HOS	1	6	6	H3819	Lo-ruhamah
HOS	1	6	7	H3254	more
HOS	1	6	8	H7355	mercy
HOS	1	6	9	H1004	house
HOS	1	6	10	H3478	Israel
HOS	1	6	11	H5375	utterly away
HOS	1	7	0	H7355	mercy
HOS	1	7	1	H1004	house
HOS	1	7	2	H3063	Judah
HOS	1	7	3	H3467	save
HOS	1	7	4	H430	God
HOS	1	7	5	H3467	save
HOS	1	7	6	H7198	bow
HOS	1	7	7	H2719	sword
HOS	1	7	8	H4421	battle
HOS	1	7	9	H5483	horses
HOS	1	7	10	H6571	horsemen
HOS	1	8	0	H1580	weaned
HOS	1	8	1	H3819	Lo-ruhamah
HOS	1	8	2	H2029	conceived
HOS	1	8	3	H3205	bare
HOS	1	8	4	H1121	son
HOS	1	9	0	H559	said
HOS	1	9	1	H7121	Call
HOS	1	9	2	H8034	name
HOS	1	9	3	H3818	Lo-ammi
HOS	1	9	4	H5971	people
HOS	1	10	0	H4557	number
HOS	1	10	1	H1121	children
HOS	1	10	2	H3478	Israel
HOS	1	10	3	H2344	sand
HOS	1	10	4	H3220	sea
HOS	1	10	5	H4058	measured
HOS	1	10	6	H5608	numbered
HOS	1	10	7	H4725	place
HOS	1	10	8	H559	said
HOS	1	10	9	H5971	people
HOS	1	10	10	H559	said
HOS	1	10	11	H1121	sons
HOS	1	10	12	H2416	living
HOS	1	10	13	H410	God
HOS	1	11	0	H1121	children
HOS	1	11	1	H3063	Judah
HOS	1	11	2	H1121	children
HOS	1	11	3	H3478	Israel
HOS	1	11	4	H6908	gathered
HOS	1	11	5	H3162	together
HOS	1	11	6	H7760	appoint
HOS	1	11	7	H259	one
HOS	1	11	8	H7218	head
HOS	1	11	9	H5927	up
HOS	1	11	10	H776	land
HOS	1	11	11	H1419	great
HOS	1	11	12	H3117	day
HOS	1	11	13	H3157	Jezreel
HOS	2	1	0	H559	Say
HOS	2	1	1	H251	brethren
HOS	2	1	2	H5971	Ammi
HOS	2	1	3	H269	sisters
HOS	2	1	4	H7355	Ru-hamah
HOS	2	2	0	H7378	Plead
HOS	2	2	1	H517	mother
HOS	2	2	2	H7378	plead
HOS	2	2	3	H802	wife
HOS	2	2	4	H376	husband
HOS	2	2	5	H5493	away
HOS	2	2	6	H2183	whoredoms
HOS	2	2	7	H6440	sight
HOS	2	2	8	H5005	adulteries
HOS	2	2	9	H7699	breasts
HOS	2	3	0	H6584	strip
HOS	2	3	1	H6174	naked
HOS	2	3	2	H3322	set
HOS	2	3	3	H3117	day
HOS	2	3	4	H3205	born
HOS	2	3	5	H7760	make
HOS	2	3	6	H4057	wilderness
HOS	2	3	7	H7896	set
HOS	2	3	8	H6723	dry
HOS	2	3	9	H776	land
HOS	2	3	10	H4191	slay
HOS	2	3	11	H6772	thirst
HOS	2	4	0	H7355	mercy
HOS	2	4	1	H1121	children children
HOS	2	4	2	H2183	whoredoms
HOS	2	5	0	H517	mother
HOS	2	5	1	H2181	harlot
HOS	2	5	2	H2029	conceived
HOS	2	5	3	H3001	shamefully
HOS	2	5	4	H559	said
HOS	2	5	5	H3212	go
HOS	2	5	6	H310	after
HOS	2	5	7	H157	lovers
HOS	2	5	8	H5414	give
HOS	2	5	9	H3899	bread
HOS	2	5	10	H4325	water
HOS	2	5	11	H6785	wool
HOS	2	5	12	H6593	flax
HOS	2	5	13	H8081	oil
HOS	2	5	14	H8250	drink
HOS	2	6	0	H7753	hedge
HOS	2	6	1	H1870	way
HOS	2	6	2	H5518	thorns
HOS	2	6	3	H1443	make
HOS	2	6	4	H1447	wall
HOS	2	6	5	H4672	find
HOS	2	6	6	H5410	paths
HOS	2	7	0	H7291	follow
HOS	2	7	1	H157	lovers
HOS	2	7	2	H5381	overtake
HOS	2	7	3	H1245	seek
HOS	2	7	4	H4672	find
HOS	2	7	5	H559	say
HOS	2	7	6	H3212	go
HOS	2	7	7	H7725	return
HOS	2	7	8	H7223	first
HOS	2	7	9	H376	husband
HOS	2	7	10	H2896	better
HOS	2	7	11	H6258	now
HOS	2	8	0	H3045	know
HOS	2	8	1	H5414	gave
HOS	2	8	2	H1715	corn
HOS	2	8	3	H8492	wine
HOS	2	8	4	H3323	oil
HOS	2	8	5	H7235	multiplied
HOS	2	8	6	H3701	silver
HOS	2	8	7	H2091	gold
HOS	2	8	8	H6213	prepared
HOS	2	8	9	H1168	Baal
HOS	2	9	0	H7725	return
HOS	2	9	1	H3947	away
HOS	2	9	2	H1715	corn
HOS	2	9	3	H6256	time
HOS	2	9	4	H8492	wine
HOS	2	9	5	H4150	season
HOS	2	9	6	H5337	recover
HOS	2	9	7	H6785	wool
HOS	2	9	8	H6593	flax
HOS	2	9	9	H3680	cover
HOS	2	9	10	H6172	nakedness
HOS	2	10	0	H1540	discover
HOS	2	10	1	H5040	lewdness
HOS	2	10	2	H5869	sight
HOS	2	10	3	H157	lovers
HOS	2	10	4	H376	none
HOS	2	10	5	H5337	deliver
HOS	2	10	6	H3027	hand
HOS	2	11	0	H4885	mirth
HOS	2	11	1	H7673	cease
HOS	2	11	2	H2282	days
HOS	2	11	3	H2320	moons
HOS	2	11	4	H7676	sabbaths
HOS	2	11	5	H4150	feasts
HOS	2	12	0	H8074	destroy
HOS	2	12	1	H1612	vines
HOS	2	12	2	H8384	trees
HOS	2	12	3	H559	said
HOS	2	12	4	H866	rewards
HOS	2	12	5	H157	lovers
HOS	2	12	6	H5414	given
HOS	2	12	7	H7760	make
HOS	2	12	8	H3293	forest
HOS	2	12	9	H2416	beasts
HOS	2	12	10	H7704	field
HOS	2	12	11	H398	eat
HOS	2	13	0	H6485	visit
HOS	2	13	1	H3117	days
HOS	2	13	2	H1168	Baalim
HOS	2	13	3	H6999	incense
HOS	2	13	4	H5710	decked
HOS	2	13	5	H5141	earrings
HOS	2	13	6	H2484	jewels
HOS	2	13	7	H3212	went
HOS	2	13	8	H310	after
HOS	2	13	9	H157	lovers
HOS	2	13	10	H7911	forgat
HOS	2	13	11	H5002	saith
HOS	2	14	0	H6601	allure
HOS	2	14	1	H3212	bring
HOS	2	14	2	H4057	wilderness
HOS	2	14	3	H1696	speak
HOS	2	14	4	H3820	comfortably
HOS	2	15	0	H5414	give
HOS	2	15	1	H3754	vineyards
HOS	2	15	2	H6010	valley
HOS	2	15	3	H5911	Achor
HOS	2	15	4	H6607	door
HOS	2	15	5	H8615	hope
HOS	2	15	6	H6030	sing
HOS	2	15	7	H3117	days
HOS	2	15	8	H5271	youth
HOS	2	15	9	H3117	day
HOS	2	15	10	H5927	up
HOS	2	15	11	H776	land
HOS	2	15	12	H4714	Egypt
HOS	2	16	0	H3117	day
HOS	2	16	1	H5002	saith
HOS	2	16	2	H7121	call
HOS	2	16	3	H376	Ishi
HOS	2	16	4	H7121	call
HOS	2	16	5	H1180	Baali
HOS	2	17	0	H5493	away
HOS	2	17	1	H8034	names
HOS	2	17	2	H1168	Baalim
HOS	2	17	3	H6310	mouth
HOS	2	17	4	H2142	remembered
HOS	2	17	5	H8034	name
HOS	2	18	0	H3117	day
HOS	2	18	1	H3772	make
HOS	2	18	2	H1285	covenant
HOS	2	18	3	H2416	beasts
HOS	2	18	4	H7704	field
HOS	2	18	5	H5775	fowls
HOS	2	18	6	H8064	heaven
HOS	2	18	7	H7431	things
HOS	2	18	8	H127	ground
HOS	2	18	9	H7665	break
HOS	2	18	10	H7198	bow
HOS	2	18	11	H2719	sword
HOS	2	18	12	H4421	battle
HOS	2	18	13	H776	earth
HOS	2	18	14	H7901	down
HOS	2	18	15	H983	safely
HOS	2	19	0	H781	betroth
HOS	2	19	1	H5769	ever
HOS	2	19	2	H781	betroth
HOS	2	19	3	H6664	righteousness
HOS	2	19	4	H4941	judgment
HOS	2	19	5	H2617	lovingkindness
HOS	2	19	6	H7356	mercies
HOS	2	20	0	H781	betroth
HOS	2	20	1	H530	faithfulness
HOS	2	20	2	H3045	know
HOS	2	21	0	H3117	day
HOS	2	21	1	H6030	hear
HOS	2	21	2	H5002	saith
HOS	2	21	3	H6030	hear
HOS	2	21	4	H8064	heavens
HOS	2	21	5	H6030	hear
HOS	2	21	6	H776	earth
HOS	2	22	0	H776	earth
HOS	2	22	1	H6030	hear
HOS	2	22	2	H1715	corn
HOS	2	22	3	H8492	wine
HOS	2	22	4	H3323	oil
HOS	2	22	5	H6030	hear
HOS	2	22	6	H3157	Jezreel
HOS	2	23	0	H2232	sow
HOS	2	23	1	H776	earth
HOS	2	23	2	H7355	mercy mercy
HOS	2	23	3	H559	say
HOS	2	23	4	H5971	people people
HOS	2	23	5	H559	say
HOS	2	23	6	H430	God
HOS	3	1	0	H559	said
HOS	3	1	1	H3212	Go
HOS	3	1	2	H157	love
HOS	3	1	3	H802	woman
HOS	3	1	4	H157	beloved
HOS	3	1	5	H7453	friend
HOS	3	1	6	H5003	adulteress
HOS	3	1	7	H160	love
HOS	3	1	8	H1121	children
HOS	3	1	9	H3478	Israel
HOS	3	1	10	H6437	look
HOS	3	1	11	H312	other
HOS	3	1	12	H430	gods
HOS	3	1	13	H157	love
HOS	3	1	14	H809	flagons
HOS	3	1	15	H6025	wine
HOS	3	2	0	H3739	bought
HOS	3	2	1	H6240	fifteen
HOS	3	2	2	H3701	silver
HOS	3	2	3	H2563	homer
HOS	3	2	4	H8184	barley
HOS	3	2	5	H3963	homer
HOS	3	2	6	H8184	barley
HOS	3	3	0	H559	said
HOS	3	3	1	H3427	abide
HOS	3	3	2	H7227	many
HOS	3	3	3	H3117	days
HOS	3	3	4	H2181	harlot
HOS	3	3	5	H1961	be
HOS	3	3	6	H376	man
HOS	3	4	0	H1121	children
HOS	3	4	1	H3478	Israel
HOS	3	4	2	H3427	abide
HOS	3	4	3	H7227	many
HOS	3	4	4	H3117	days
HOS	3	4	5	H4428	king
HOS	3	4	6	H8269	prince
HOS	3	4	7	H2077	sacrifice
HOS	3	4	8	H4676	image
HOS	3	4	9	H646	ephod
HOS	3	4	10	H8655	teraphim
HOS	3	5	0	H310	Afterward
HOS	3	5	1	H1121	children
HOS	3	5	2	H3478	Israel
HOS	3	5	3	H7725	return
HOS	3	5	4	H1245	seek
HOS	3	5	5	H430	God
HOS	3	5	6	H1732	David
HOS	3	5	7	H4428	king
HOS	3	5	8	H6342	fear
HOS	3	5	9	H2898	goodness
HOS	3	5	10	H319	latter
HOS	3	5	11	H3117	days
HOS	4	1	0	H8085	Hear
HOS	4	1	1	H1697	word
HOS	4	1	2	H1121	children
HOS	4	1	3	H3478	Israel
HOS	4	1	4	H7379	controversy
HOS	4	1	5	H3427	inhabitants
HOS	4	1	6	H776	land
HOS	4	1	7	H571	truth
HOS	4	1	8	H2617	mercy
HOS	4	1	9	H1847	knowledge
HOS	4	1	10	H430	God
HOS	4	1	11	H776	land
HOS	4	2	0	H422	swearing
HOS	4	2	1	H3584	lying
HOS	4	2	2	H7523	killing
HOS	4	2	3	H1589	stealing
HOS	4	2	4	H5003	adultery
HOS	4	2	5	H6555	out
HOS	4	2	6	H1818	blood
HOS	4	2	7	H5060	toucheth
HOS	4	2	8	H1818	blood
HOS	4	3	0	H776	land
HOS	4	3	1	H56	mourn
HOS	4	3	2	H3427	dwelleth
HOS	4	3	3	H535	languish
HOS	4	3	4	H2416	beasts
HOS	4	3	5	H7704	field
HOS	4	3	6	H5775	fowls
HOS	4	3	7	H8064	heaven
HOS	4	3	8	H1709	fishes
HOS	4	3	9	H3220	sea
HOS	4	3	10	H622	away
HOS	4	4	0	H376	man
HOS	4	4	1	H7378	strive
HOS	4	4	2	H3198	reprove
HOS	4	4	3	H376	another
HOS	4	4	4	H5971	people
HOS	4	4	5	H7378	strive
HOS	4	4	6	H3548	priest
HOS	4	5	0	H3782	fall
HOS	4	5	1	H3117	day
HOS	4	5	2	H5030	prophet
HOS	4	5	3	H3782	fall
HOS	4	5	4	H3915	night
HOS	4	5	5	H1820	destroy
HOS	4	5	6	H517	mother
HOS	4	6	0	H5971	people
HOS	4	6	1	H1820	destroyed
HOS	4	6	2	H1847	knowledge
HOS	4	6	3	H3988	rejected
HOS	4	6	4	H1847	knowledge
HOS	4	6	5	H3988	reject
HOS	4	6	6	H3547	priest
HOS	4	6	7	H7911	forgotten
HOS	4	6	8	H8451	law
HOS	4	6	9	H430	God
HOS	4	6	10	H7911	forget
HOS	4	6	11	H1121	children
HOS	4	7	0	H7230	increased
HOS	4	7	1	H2398	sinned
HOS	4	7	2	H4171	change
HOS	4	7	3	H3519	glory
HOS	4	7	4	H7036	shame
HOS	4	8	0	H398	up
HOS	4	8	1	H2403	sin
HOS	4	8	2	H5971	people
HOS	4	8	3	H5375	set
HOS	4	8	4	H5315	heart
HOS	4	8	5	H5771	iniquity
HOS	4	9	0	H5971	people
HOS	4	9	1	H3548	priest
HOS	4	9	2	H6485	punish
HOS	4	9	3	H1870	ways
HOS	4	9	4	H7725	reward
HOS	4	9	5	H4611	doings
HOS	4	10	0	H398	eat
HOS	4	10	1	H7646	enough
HOS	4	10	2	H2181	whoredom
HOS	4	10	3	H6555	increase
HOS	4	10	4	H5800	off
HOS	4	10	5	H8104	heed
HOS	4	11	0	H2184	Whoredom
HOS	4	11	1	H3196	wine
HOS	4	11	2	H8492	wine
HOS	4	11	3	H3947	away
HOS	4	11	4	H3820	heart
HOS	4	12	0	H5971	people
HOS	4	12	1	H7592	ask
HOS	4	12	2	H6086	stocks
HOS	4	12	3	H4731	staff
HOS	4	12	4	H5046	declareth
HOS	4	12	5	H7307	spirit
HOS	4	12	6	H2183	whoredoms
HOS	4	12	7	H8582	err
HOS	4	12	8	H2181	whoring
HOS	4	12	9	H430	God
HOS	4	13	0	H2076	sacrifice
HOS	4	13	1	H7218	tops
HOS	4	13	2	H2022	mountains
HOS	4	13	3	H6999	incense
HOS	4	13	4	H1389	hills
HOS	4	13	5	H437	oaks
HOS	4	13	6	H3839	poplars
HOS	4	13	7	H424	elms
HOS	4	13	8	H6738	shadow
HOS	4	13	9	H2896	good
HOS	4	13	10	H1323	daughters
HOS	4	13	11	H2181	whoredom
HOS	4	13	12	H3618	spouses
HOS	4	13	13	H5003	adultery
HOS	4	14	0	H6485	punish
HOS	4	14	1	H1323	daughters
HOS	4	14	2	H2181	whoredom
HOS	4	14	3	H3618	spouses
HOS	4	14	4	H5003	adultery
HOS	4	14	5	H6504	separated
HOS	4	14	6	H2181	whores
HOS	4	14	7	H2076	sacrifice
HOS	4	14	8	H6948	harlots
HOS	4	14	9	H5971	people
HOS	4	14	10	H995	understand
HOS	4	14	11	H3832	fall
HOS	4	15	0	H3478	Israel
HOS	4	15	1	H2181	harlot
HOS	4	15	2	H3063	Judah
HOS	4	15	3	H816	offend
HOS	4	15	4	H935	come
HOS	4	15	5	H1537	Gilgal
HOS	4	15	6	H5927	up
HOS	4	15	7	H1007	Beth-aven
HOS	4	15	8	H7650	swear
HOS	4	15	9	H2416	liveth
HOS	4	16	0	H3478	Israel
HOS	4	16	1	H5637	back backsliding
HOS	4	16	2	H6510	heifer
HOS	4	16	3	H7462	feed
HOS	4	16	4	H3532	lamb
HOS	4	16	5	H4800	place
HOS	4	17	0	H669	Ephraim
HOS	4	17	1	H2266	joined
HOS	4	17	2	H6091	idols
HOS	4	17	3	H3240	alone
HOS	4	18	0	H5435	drink
HOS	4	18	1	H5493	sour
HOS	4	18	2	H2181	whoredom continually
HOS	4	18	3	H4043	rulers
HOS	4	18	4	H7036	shame
HOS	4	18	5	H157	love
HOS	4	18	6	H3051	Give
HOS	4	19	0	H7307	wind
HOS	4	19	1	H6887	up
HOS	4	19	2	H3671	wings
HOS	4	19	3	H954	ashamed
HOS	4	19	4	H2077	sacrifices
HOS	5	1	0	H8085	Hear
HOS	5	1	1	H3548	priests
HOS	5	1	2	H7181	hearken
HOS	5	1	3	H1004	house
HOS	5	1	4	H3478	Israel
HOS	5	1	5	H238	ear
HOS	5	1	6	H1004	house
HOS	5	1	7	H4428	king
HOS	5	1	8	H4941	judgment
HOS	5	1	9	H6341	snare
HOS	5	1	10	H4709	Mizpah
HOS	5	1	11	H7568	net
HOS	5	1	12	H6566	spread
HOS	5	1	13	H8396	Tabor
HOS	5	2	0	H7846	revolters
HOS	5	2	1	H6009	profound
HOS	5	2	2	H7819	slaughter
HOS	5	2	3	H4148	rebuker
HOS	5	3	0	H3045	know
HOS	5	3	1	H669	Ephraim
HOS	5	3	2	H3478	Israel
HOS	5	3	3	H3582	hid
HOS	5	3	4	H669	Ephraim
HOS	5	3	5	H2181	whoredom
HOS	5	3	6	H3478	Israel
HOS	5	3	7	H2930	defiled
HOS	5	4	0	H5414	frame
HOS	5	4	1	H4611	doings
HOS	5	4	2	H7725	turn
HOS	5	4	3	H430	God
HOS	5	4	4	H7307	spirit
HOS	5	4	5	H2183	whoredoms
HOS	5	4	6	H7130	midst
HOS	5	4	7	H3045	known
HOS	5	5	0	H1347	pride
HOS	5	5	1	H3478	Israel
HOS	5	5	2	H6030	testify
HOS	5	5	3	H6440	face
HOS	5	5	4	H3478	Israel
HOS	5	5	5	H669	Ephraim
HOS	5	5	6	H3782	fall
HOS	5	5	7	H5771	iniquity
HOS	5	5	8	H3063	Judah
HOS	5	5	9	H3782	fall
HOS	5	6	0	H3212	go
HOS	5	6	1	H6629	flocks
HOS	5	6	2	H1241	herds
HOS	5	6	3	H1245	seek
HOS	5	6	4	H4672	find
HOS	5	6	5	H2502	withdrawn
HOS	5	7	0	H898	treacherously
HOS	5	7	1	H3205	begotten
HOS	5	7	2	H2114	strange
HOS	5	7	3	H1121	children
HOS	5	7	4	H2320	month
HOS	5	7	5	H398	devour
HOS	5	7	6	H2506	portions
HOS	5	8	0	H8628	Blow
HOS	5	8	1	H7782	cornet
HOS	5	8	2	H1390	Gibeah
HOS	5	8	3	H2689	trumpet
HOS	5	8	4	H7414	Ramah
HOS	5	8	5	H7321	aloud
HOS	5	8	6	H1007	Beth-aven
HOS	5	8	7	H310	after
HOS	5	8	8	H1144	Benjamin
HOS	5	9	0	H669	Ephraim
HOS	5	9	1	H8047	desolate
HOS	5	9	2	H3117	day
HOS	5	9	3	H8433	rebuke
HOS	5	9	4	H7626	tribes
HOS	5	9	5	H3478	Israel
HOS	5	9	6	H3045	known
HOS	5	9	7	H539	be
HOS	5	10	0	H8269	princes
HOS	5	10	1	H3063	Judah
HOS	5	10	2	H5253	remove
HOS	5	10	3	H1366	bound
HOS	5	10	4	H8210	out
HOS	5	10	5	H5678	wrath
HOS	5	10	6	H4325	water
HOS	5	11	0	H669	Ephraim
HOS	5	11	1	H6231	oppressed
HOS	5	11	2	H7533	broken
HOS	5	11	3	H4941	judgment
HOS	5	11	4	H2974	willingly
HOS	5	11	5	H1980	walked
HOS	5	11	6	H310	after
HOS	5	11	7	H6673	commandment
HOS	5	12	0	H669	Ephraim
HOS	5	12	1	H6211	moth
HOS	5	12	2	H1004	house
HOS	5	12	3	H3063	Judah
HOS	5	12	4	H7538	rottenness
HOS	5	13	0	H669	Ephraim
HOS	5	13	1	H7200	saw
HOS	5	13	2	H2483	sickness
HOS	5	13	3	H3063	Judah
HOS	5	13	4	H4205	wound
HOS	5	13	5	H3212	went
HOS	5	13	6	H669	Ephraim
HOS	5	13	7	H804	Assyrian
HOS	5	13	8	H7971	sent
HOS	5	13	9	H4428	king
HOS	5	13	10	H3377	Jareb
HOS	5	13	11	H3201	could
HOS	5	13	12	H7495	heal
HOS	5	13	13	H1455	cure
HOS	5	13	14	H4205	wound
HOS	5	14	0	H669	Ephraim
HOS	5	14	1	H7826	lion
HOS	5	14	2	H3715	lion
HOS	5	14	3	H1004	house
HOS	5	14	4	H3063	Judah
HOS	5	14	5	H2963	tear
HOS	5	14	6	H3212	away
HOS	5	14	7	H5375	away
HOS	5	14	8	H5337	rescue
HOS	5	15	0	H3212	go
HOS	5	15	1	H7725	return
HOS	5	15	2	H4725	place
HOS	5	15	3	H816	offence
HOS	5	15	4	H1245	seek
HOS	5	15	5	H6440	face
HOS	5	15	6	H6862	affliction
HOS	5	15	7	H7836	early
HOS	6	1	0	H3212	Come
HOS	6	1	1	H7725	return
HOS	6	1	2	H2963	torn
HOS	6	1	3	H7495	heal
HOS	6	1	4	H5221	smitten
HOS	6	1	5	H2280	up
HOS	6	2	0	H3117	days
HOS	6	2	1	H2421	revive
HOS	6	2	2	H7992	third
HOS	6	2	3	H3117	day
HOS	6	2	4	H6965	up
HOS	6	2	5	H2421	live
HOS	6	2	6	H6440	sight
HOS	6	3	0	H3045	know
HOS	6	3	1	H7291	follow
HOS	6	3	2	H3045	know
HOS	6	3	3	H4161	forth
HOS	6	3	4	H3559	prepared
HOS	6	3	5	H7837	morning
HOS	6	3	6	H935	come
HOS	6	3	7	H1653	rain
HOS	6	3	8	H4456	latter
HOS	6	3	9	H3384	rain
HOS	6	3	10	H776	earth
HOS	6	4	0	H669	Ephraim
HOS	6	4	1	H6213	do
HOS	6	4	2	H3063	Judah
HOS	6	4	3	H6213	do
HOS	6	4	4	H2617	goodness
HOS	6	4	5	H1242	morning
HOS	6	4	6	H6051	cloud
HOS	6	4	7	H7925	early
HOS	6	4	8	H2919	dew
HOS	6	4	9	H1980	away
HOS	6	5	0	H2672	hewed
HOS	6	5	1	H5030	prophets
HOS	6	5	2	H2026	slain
HOS	6	5	3	H561	words
HOS	6	5	4	H6310	mouth
HOS	6	5	5	H4941	judgments
HOS	6	5	6	H216	light
HOS	6	5	7	H3318	forth
HOS	6	6	0	H2654	desired
HOS	6	6	1	H2617	mercy
HOS	6	6	2	H2077	sacrifice
HOS	6	6	3	H1847	knowledge
HOS	6	6	4	H430	God
HOS	6	6	5	H5930	offerings
HOS	6	7	0	H120	men
HOS	6	7	1	H5674	transgressed
HOS	6	7	2	H1285	covenant
HOS	6	7	3	H898	treacherously
HOS	6	8	0	H1568	Gilead
HOS	6	8	1	H7151	city
HOS	6	8	2	H6466	work
HOS	6	8	3	H205	iniquity
HOS	6	8	4	H6121	polluted
HOS	6	8	5	H1818	blood
HOS	6	9	0	H1416	troops
HOS	6	9	1	H2442	wait
HOS	6	9	2	H376	man
HOS	6	9	3	H2267	company
HOS	6	9	4	H3548	priests
HOS	6	9	5	H7523	murder
HOS	6	9	6	H1870	way
HOS	6	9	7	H7926	consent
HOS	6	9	8	H6213	commit
HOS	6	9	9	H2154	lewdness
HOS	6	10	0	H7200	seen
HOS	6	10	1	H8186	thing
HOS	6	10	2	H1004	house
HOS	6	10	3	H3478	Israel
HOS	6	10	4	H2184	whoredom
HOS	6	10	5	H669	Ephraim
HOS	6	10	6	H3478	Israel
HOS	6	10	7	H2930	defiled
HOS	6	11	0	H3063	Judah
HOS	6	11	1	H7896	set
HOS	6	11	2	H7105	harvest
HOS	6	11	3	H7725	returned
HOS	6	11	4	H7622	captivity
HOS	6	11	5	H5971	people
HOS	7	1	0	H7495	healed
HOS	7	1	1	H3478	Israel
HOS	7	1	2	H5771	iniquity
HOS	7	1	3	H669	Ephraim
HOS	7	1	4	H1540	discovered
HOS	7	1	5	H7451	wickedness
HOS	7	1	6	H8111	Samaria
HOS	7	1	7	H6466	commit
HOS	7	1	8	H8267	falsehood
HOS	7	1	9	H1590	thief
HOS	7	1	10	H935	in
HOS	7	1	11	H1416	troop
